s,p_c,Q_star,T_star,B_star,x_star,G_star,demand,cost_carbon_free,cost,emissions,h_eff
0.8986206896551724,0.0,834.453628223205,2.78151209407735,21.18450952955859,0.025387281944793727,0.0,300.0,14.380667294300707,14.380667294300707,141.08574461961064,0.05
0.8986206896551724,0.5,398.0656164629462,1.3268853882098206,61.37336067583094,0.15417900501221476,1.0,300.0,27.05028259838647,39.968675654383,35.83678611199306,0.55
0.8986206896551724,2.0,429.7451487186746,1.4324838290622488,108.38488275909069,0.2522073444743945,2.5,300.0,47.4926121736442,57.520579161480555,15.013983493918179,2.05
0.9324137931034482,0.0,833.4105718787735,2.7780352395959116,20.455161964046198,0.024543919472888056,0.0,300.0,14.398665441629948,14.398665441629948,141.5938339645229,0.05
0.9324137931034482,0.5,394.9209758841824,1.3164032529472747,59.71642501290169,0.15121107426417024,1.0,300.0,27.076143682834328,40.328738783626434,36.50519020158421,0.55
0.9324137931034482,2.0,423.9870853557167,1.4132902845190558,105.98013847982727,0.24996077036382378,2.5,300.0,47.80840667047295,58.65824660330557,15.424919966416311,2.05
0.9662068965517241,0.0,832.4388921449247,2.774796307149749,19.77446109408461,0.0237548500925182,0.0,300.0,14.415472550879834,14.415472550879834,142.06952352556837,0.05
0.9662068965517241,0.5,391.97173319868864,1.3065724439956288,58.15228333795335,0.14835835957710816,1.0,300.0,27.09686781338957,40.671678721858015,37.14962181693689,0.55
0.9662068965517241,2.0,418.5597031626642,1.395199010542214,103.70073684000491,0.24775614101509397,2.5,300.0,48.10291632221473,59.75923530856315,15.828159493174208,2.05
1.0,0.0,831.5314994276468,2.771771664758823,19.137688492562145,0.023014989216565872,0.0,300.0,14.431203157378576,14.431203157378576,142.51581852626137,0.05
1.0,0.5,389.1999047603077,1.2973330158676923,56.67300892860967,0.1456141387380664,1.0,300.0,27.11305364700667,40.99872663081839,37.77134596762344,0.55
1.0,2.0,413.43399264538886,1.378113308817963,101.53618302351339,0.24559224647646025,2.5,300.0,48.37762381972641,60.82556862862498,16.223972404449285,2.05
